id,name,X,Y,area,subcatchment,river,catchment,country,KGE,correlation,bias,variability,strahler,pfafstetter,rl1.5,rl2,rl5,rl10,rl20,rl50,rl100,rl200,rl500,n_events_obs,TP,FN,FP,recall,precision,f0.8
1858,GŁOGÓW,4747500,3192500,36575,"Oder, below Barycz",Oder,Oder,PL,,,,,1.0,7111,652.9,827.7,1258.0,1542.9,1816.2,2169.9,2435.0,2699.1,3047.5,1,1.0,0.0,0.0,1.0,1.0,1.0
1859,WYSZKÓW,5087500,3327500,38100,Narew,Bug,Vistula,PL,,,,,3.0,2411,422.1,500.3,692.9,820.4,942.7,1101.0,1219.7,1337.9,1493.8,0,0.0,0.0,0.0,,,
1860,NIETKÓW,4682500,3227500,39800,"Oder, below Barycz",Oder,Oder,PL,,,,,1.0,7111,624.1,789.0,1194.8,1463.4,1721.1,2054.7,2304.7,2553.7,2882.3,1,1.0,0.0,0.0,1.0,1.0,1.0
1861,ANNOPOL,5152500,3152500,51500,"Vistula, below San",Vistula,Vistula,PL,,,,,1.0,3911,1783.2,2226.0,3315.9,4037.5,4729.6,5625.6,6297.0,6965.9,7848.4,0,0.0,0.0,0.0,,,
1866,PUŁAWY-AZOTY,5147500,3217500,57650,"Vistula, below San",Vistula,Vistula,PL,,,,,1.0,3711,1781.2,2222.8,3309.3,4028.8,4718.8,5612.1,6281.4,6948.4,7828.2,0,0.0,0.0,0.0,,,
1867,DĘBLIN,5132500,3227500,68100,"Vistula, below Wieprz",Vistula,Vistula,PL,,,,,1.0,3511,1834.5,2282.9,3386.2,4116.7,4817.4,5724.3,6404.0,7081.2,7974.6,0,0.0,0.0,0.0,,,
1869,WARSZAWA-NADWILANÓWKA ŚL,5077500,3292500,84700,"Vistula, below Pilica",Vistula,Vistula,PL,,,,,1.0,3111,1927.3,2366.7,3448.2,4164.2,4851.1,5740.1,6406.3,7070.1,7945.8,0,0.0,0.0,0.0,,,
1876,MODLIN,5037500,3307500,159325,"Vistula, below Narew",Vistula,Vistula,PL,,,,,1.0,1711,2603.1,3021.2,4049.9,4731.1,5384.5,6230.2,6863.9,7495.4,8328.4,0,0.0,0.0,0.0,,,
1877,WYSZOGRÓD,5017500,3302500,159500,"Vistula, below Narew",Vistula,Vistula,PL,,,,,1.0,1711,2591.1,3007.1,4030.8,4708.6,5358.7,6200.3,6830.9,7459.3,8288.2,0,0.0,0.0,0.0,,,
1878,WŁOCŁAWEK,4937500,3322500,171250,"Vistula, below Narew",Vistula,Vistula,PL,,,,,1.0,1511,2577.2,3022.7,4119.1,4845.0,5541.3,6442.6,7118.0,7790.9,8678.7,0,0.0,0.0,0.0,,,
1879,TORUŃ,4887500,3357500,180025,"Vistula, below Narew",Vistula,Vistula,PL,,,,,1.0,1311,2683.7,3126.7,4216.9,4938.7,5631.0,6527.2,7198.8,7867.9,8750.7,0,0.0,0.0,0.0,,,
1880,FORDON,4872500,3382500,185575,"Vistula, below Narew",Vistula,Vistula,PL,,,,,1.0,1111,2751.4,3196.3,4291.2,5016.1,5711.5,6611.6,7286.1,7958.1,8844.7,0,0.0,0.0,0.0,,,
1881,CHEŁMNO,4882500,3397500,186900,"Vistula, below Narew",Vistula,Vistula,PL,,,,,1.0,1111,2759.5,3203.6,4296.5,5020.1,5714.2,6612.6,7285.8,7956.6,8841.6,0,0.0,0.0,0.0,,,
1882,GRUDZIĄDZ,4897500,3427500,189525,"Vistula, below Narew",Vistula,Vistula,PL,,,,,1.0,1111,2797.4,3240.9,4332.2,5054.8,5747.8,6645.0,7317.2,7987.1,8870.8,0,0.0,0.0,0.0,,,
1883,TCZEW,4897500,3482500,193725,"Vistula, below Narew",Vistula,Vistula,PL,,,,,1.0,1111,2845.2,3285.9,4370.4,5088.4,5777.2,6668.7,7336.7,8002.4,8880.5,0,0.0,0.0,0.0,,,
1888,BUDESTI,5622500,2487500,10775,Danube,Arges,Danube,RO,,,,,,51411,150.9,205.4,339.4,428.1,513.3,623.4,706.0,788.3,896.8,1,0.0,1.0,0.0,0.0,,0.0
1889,SLOBOZIA,5697500,2547500,9500,Ialomita,Bratul Borcea,Danube,RO,0.607,0.776,1.312,1.08,,51211,284.9,389.0,645.2,814.9,977.6,1188.3,1346.1,1503.4,1710.9,0,0.0,0.0,0.0,,,
1891,OANCEA,5712500,2697500,26750,Prut,Prut,Danube,RO,0.662,0.664,1.041,1.002,,21111,273.4,455.7,904.4,1201.5,1486.4,1855.3,2131.7,2407.1,2770.4,0,0.0,0.0,1.0,,0.0,0.0
1892,SIRET,5507500,2892500,1650,Siret,Siret,Danube,RO,0.837,0.871,1.003,0.9,,43511,112.5,153.5,254.5,321.4,385.5,468.6,530.8,592.8,674.6,0,0.0,0.0,0.0,,,
1893,FELSOEZSOLCA,5127500,2832500,6475,Tisa,Slana,Danube,HU,0.785,0.798,1.055,0.953,,126211,135.0,177.0,280.5,349.0,414.8,499.9,563.6,627.2,711.0,0,0.0,0.0,1.0,,0.0,0.0
1894,SZEGED,5102500,2622500,138425,Tisa,Tisza,Danube,HU,0.817,0.82,1.005,0.967,,121111,2647.2,3015.4,3921.4,4521.3,5096.7,5841.6,6399.7,6955.8,7689.5,0,0.0,0.0,0.0,,,
1895,BRATISLAVA,4852500,2807500,131325,Danube,Mosoni-Duna,Danube,SK,,,,,,175111,5184.1,5987.9,7965.9,9275.5,10531.6,12157.7,13376.1,14590.2,16191.9,1,0.0,1.0,0.0,0.0,,0.0
1896,L'Adour à Audon -  010174-010691 00:00,3457500,2357500,4125,Adour,Adour,Adour,FR,0.866,0.89,1.054,0.946,1.0,35,317.9,357.6,455.4,520.1,582.1,662.4,722.6,782.6,861.8,0,0.0,0.0,0.0,,,
1897,L'Adour à Cahuzac-Sur-Adour,3512500,2332500,1300,Adour,Adour,Adour,FR,0.798,0.845,1.127,0.977,1.0,35,103.1,128.5,191.1,232.6,272.4,323.9,362.5,400.9,451.6,0,0.0,0.0,0.0,,,
1898,Le Gave De Pau à Berenx [Pont De Berenx],3442500,2332500,2575,Les Gaves Runis,Gave de Pau,Adour,FR,0.751,0.767,0.927,0.951,3.0,22,383.1,449.6,613.2,721.6,825.5,960.1,1060.9,1161.3,1293.8,0,0.0,0.0,2.0,,0.0,0.0
1899,Le Gave D'Oloron à Escos,3432500,2317500,2550,Les Gaves Runis,Gave,Adour,FR,,,,,2.0,23,481.6,574.3,802.4,953.5,1098.4,1285.9,1426.4,1566.4,1751.2,2,2.0,0.0,0.0,1.0,1.0,1.0
1900,Le Tarn à Villemur-Sur-Tarn,3632500,2347500,9100,Tarn,Tarn,Garonne,FR,0.773,0.82,0.872,0.947,2.0,431,891.3,1115.8,1668.4,2034.3,2385.3,2839.6,3180.1,3519.2,3966.7,0,0.0,0.0,0.0,,,
1901,Le Lot à Faycelles,3687500,2417500,6850,Lot,Lot,Garonne,FR,0.714,0.728,0.91,0.99,2.0,231,564.6,754.1,1220.5,1529.3,1825.6,2209.0,2496.3,2782.6,3160.3,0,0.0,0.0,0.0,,,
1902,La Vezere à Campagne,3602500,2467500,3725,Vezere,Vezere,Dordogne,FR,,,,,2.0,4,334.6,386.2,513.3,597.4,678.2,782.6,860.9,938.9,1041.8,0,0.0,0.0,0.0,,,
1903,L'Isle à Abzac,3527500,2487500,3750,Isle,Isle,Dordogne,FR,0.856,0.897,1.098,0.979,2.0,2,216.9,249.3,329.2,382.0,432.7,498.4,547.6,596.6,661.2,1,1.0,0.0,0.0,1.0,1.0,1.0
1904,La Dordogne à Cenac-Et-Saint-Julien [Cenac],3627500,2452500,8625,"Dordogne, headwaters",Dordogne,Dordogne,FR,,,,,1.0,5,515.6,598.9,803.9,939.6,1069.8,1238.3,1364.6,1490.4,1656.4,2,1.0,1.0,0.0,0.5,1.0,0.7192982456140351
1905,La Loire à Villerest,3857500,2562500,6725,Loire,Loire,Loire,FR,0.779,0.782,0.964,1.004,,9511,517.0,708.6,1179.9,1492.0,1791.4,2178.9,2469.2,2758.5,3140.2,1,1.0,0.0,0.0,1.0,1.0,1.0
1906,La Loire à Villerest [Pont de Villerest],3857500,2557500,6700,Loire,Loire,Loire,FR,,,,,,9511,516.6,708.0,1179.0,1490.8,1790.0,2177.1,2467.3,2756.4,3137.8,1,1.0,0.0,0.0,1.0,1.0,1.0
1907,L'Allier à Moulins,3807500,2622500,13075,Allier,Allier,Loire,FR,,,,,,8111,532.1,650.8,943.0,1136.5,1322.1,1562.4,1742.4,1921.8,2158.4,2,0.0,2.0,0.0,0.0,,0.0
1908,La Vienne à Lussac-Les-Chateaux,3607500,2627500,5625,Vienne,Vienne,Loire,FR,0.88,0.9,1.015,0.934,,4511,434.2,485.7,612.4,696.4,776.9,881.1,959.1,1036.9,1139.6,1,0.0,1.0,0.0,0.0,,0.0
1910,La Creuse à Leugny,3612500,2687500,7975,Vienne,Creuse,Loire,FR,,,,,,4211,414.5,489.8,675.4,798.2,916.0,1068.5,1182.8,1296.7,1446.9,1,0.0,1.0,0.0,0.0,,0.0
1911,La Vienne à Nouatre,3602500,2702500,20000,Vienne,Vienne,Loire,FR,,,,,,4111,941.4,1075.1,1404.3,1622.2,1831.2,2101.8,2304.5,2506.6,2773.1,1,0.0,1.0,0.0,0.0,,0.0
1912,Le Loir à Durtal,3557500,2782500,7925,Maine,Loir,Loire,FR,,,,,,2421,145.7,174.5,245.3,292.2,337.2,395.5,439.1,482.6,540.0,0,0.0,0.0,0.0,,,
1913,La Loire à Nevers,3807500,2672500,17650,Loire,Loire,Loire,FR,,,,,,9111,832.1,1032.3,1525.2,1851.5,2164.5,2569.6,2873.2,3175.7,3574.8,0,0.0,0.0,0.0,,,
1915,La Loire à Saumur,3567500,2732500,81425,Loire,Loire,Loire,FR,,,,,,3311,2212.8,2473.7,3115.8,3540.8,3948.6,4476.4,4871.9,5266.0,5785.8,0,0.0,0.0,1.0,,0.0,0.0
1916,La Loire [Totale] à Nantes [Saint Felix],3457500,2747500,112300,Loire,Loire,Loire,FR,,,,,,1511,2850.8,3145.6,3871.1,4351.4,4812.2,5408.6,5855.5,6300.8,6888.2,0,0.0,0.0,1.0,,0.0,0.0
1918,La Saone à Pagny-La-Ville [Lechatelet],3952500,2672500,11700,Saone,Saone,Rhone,FR,,,,,2.0,651,769.7,876.5,1139.2,1313.1,1480.0,1695.9,1857.8,2019.0,2231.8,0,0.0,0.0,0.0,,,
1919,Le Rhone à Lyon [Perrache],3922500,2532500,20700,Rhone,Rhone,Rhone,FR,0.884,0.886,0.979,0.992,1.0,711,1596.5,1813.1,2346.1,2699.0,3037.5,3475.7,3804.1,4131.2,4562.8,1,0.0,1.0,0.0,0.0,,0.0
1920,Le Rhone à Viviers,3897500,2392500,71225,"Rhone, below Isere",Rhone,Rhone,FR,0.926,0.938,0.968,1.023,1.0,331,3513.9,3899.8,4849.7,5478.6,6081.9,6862.7,7447.8,8030.8,8800.0,1,0.0,1.0,0.0,0.0,,0.0
1921,Le Rhone à Viviers,3897500,2397500,71025,"Rhone, below Isere",Rhone,Rhone,FR,,,,,1.0,331,3510.2,3895.8,4844.7,5472.9,6075.5,6855.6,7440.1,8022.5,8790.9,1,0.0,1.0,0.0,0.0,,0.0
1922,Le Rhone à Beaucaire,3887500,2312500,95950,Rhone,Rhone,Rhone,FR,,,,,1.0,111,4793.6,5547.0,7401.0,8628.5,9806.0,11330.1,12472.2,13610.1,15111.4,1,0.0,1.0,0.0,0.0,,0.0
1923,L'Isere à Beaumont-Monteux,3922500,2447500,11850,Isere,Isere,Rhone,FR,0.829,0.83,0.981,0.989,2.0,411,701.6,782.5,981.7,1113.6,1240.1,1403.9,1526.6,1648.8,1810.1,0,0.0,0.0,0.0,,,
1924,L'Isere à Beaumont-Monteux,3917500,2447500,11875,Isere,Isere,Rhone,FR,,,,,2.0,411,702.0,783.2,982.8,1114.9,1241.7,1405.8,1528.8,1651.3,1812.9,0,0.0,0.0,0.0,,,
1925,La Durance à Saint-Paul-Les-Durance [Jouques-Cadarache],3977500,2297500,11850,Durance,Durance,Rhone,FR,0.749,0.749,0.994,0.995,2.0,211,739.3,918.3,1358.9,1650.5,1930.3,2292.4,2563.8,2834.2,3190.9,0,0.0,0.0,0.0,,,
1926,L'Yonne à Gurgy,3842500,2767500,3800,Yonne,Yonne,Seine,FR,0.863,0.876,0.941,0.995,2.0,1051,162.0,190.4,260.1,306.3,350.6,407.9,450.9,493.7,550.2,0,0.0,0.0,0.0,,,
1927,L'Armançon à Brienon-sur-Armançon,3842500,2782500,2975,Yonne,Armancon,Seine,FR,,,,,3.0,1021,138.0,159.0,210.7,244.9,277.7,320.2,352.0,383.7,425.6,0,0.0,0.0,0.0,,,
1928,L'Yonne à Courlon-sur-Yonne,3817500,2822500,10725,Yonne,Yonne,Seine,FR,0.917,0.921,1.011,1.021,2.0,1011,368.0,419.8,547.5,632.0,713.1,818.0,896.7,975.0,1078.4,0,0.0,0.0,0.0,,,
1929,Le Loing àÉpisy,3787500,2827500,3900,Loing,Loing,Seine,FR,,,,,2.0,811,73.0,90.8,134.5,163.5,191.2,227.1,254.1,280.9,316.3,1,0.0,1.0,0.0,0.0,,0.0
1930,La Marne à la Ferté-sous-Jouarre,3822500,2897500,8650,Marne,Marne,Seine,FR,0.843,0.861,0.96,0.937,2.0,611,284.0,316.6,397.0,450.2,501.2,567.3,616.8,666.1,731.2,0,0.0,0.0,2.0,,0.0,0.0
1931,La Marne à Gournay-sur-Marne,3772500,2882500,12625,Marne,Marne,Seine,FR,0.882,0.884,0.979,1.006,2.0,611,376.7,431.4,566.2,655.4,741.0,851.8,934.9,1017.6,1126.7,0,0.0,0.0,3.0,,0.0,0.0
1932,La Marne à Gournay-sur-Marne [station ultra-son],3777500,2887500,12475,Marne,Marne,Seine,FR,,,,,2.0,611,374.1,428.1,561.0,649.1,733.5,842.8,924.7,1006.3,1114.0,0,0.0,0.0,3.0,,0.0,0.0
1933,L'Aisne à Givry,3927500,2947500,2975,Oise,Aisne,Seine,FR,,,,,2.0,441,142.2,161.1,207.7,238.6,268.2,306.5,335.2,363.8,401.6,1,1.0,0.0,2.0,1.0,0.3333333333333333,0.45054945054945056
1934,L'Oise à Sempigny,3812500,2962500,4275,Oise,Oise,Seine,FR,,,,,2.0,431,98.5,114.7,154.5,180.8,206.1,238.8,263.3,287.8,320.0,1,1.0,0.0,1.0,1.0,0.5,0.6212121212121212
1935,La Seine à Poissy,3732500,2907500,61750,"Seine, below Oise",Seine,Seine,FR,0.921,0.947,1.051,1.03,1.0,331,1394.9,1574.1,2014.9,2306.7,2586.6,2949.0,3220.5,3491.1,3848.0,0,0.0,0.0,4.0,,0.0,0.0
1937,LAUCHA,4437500,3127500,6250,Saale,Unstrut,Elbe,DE,0.813,0.839,1.096,1.005,3.0,4411,81.4,103.1,156.4,191.7,225.6,269.5,302.3,335.1,378.3,0,0.0,0.0,0.0,,,
1938,SMALININKAI,5112500,3617500,81175,"Nemunas, below Neris",Nemunas,Nemunas,LT,0.808,0.827,1.076,1.039,1.0,151,1089.1,1344.0,1971.1,2386.3,2784.6,3300.1,3686.5,4071.4,4579.2,0,0.0,0.0,0.0,,,
1939,JONAVA,5222500,3637500,24425,Neris,Neris,Nemunas,LT,0.746,0.768,1.089,1.05,2.0,211,371.6,447.8,635.4,759.5,878.6,1032.8,1148.4,1263.5,1415.3,0,0.0,0.0,0.0,,,
1940,INTSCHEDE,4262500,3317500,38650,Weser,Weser,Weser,DE,0.918,0.935,0.967,0.963,1.0,111,1020.9,1149.9,1467.3,1677.5,1879.1,2140.0,2335.6,2530.4,2787.4,0,0.0,0.0,0.0,,,
1941,HANN.-MUENDEN,4297500,3147500,12575,Weser,Weser,Weser,DE,0.921,0.928,0.973,0.984,1.0,511,465.5,539.4,721.2,841.6,957.1,1106.6,1218.6,1330.2,1477.4,0,0.0,0.0,0.0,,,
1942,PORTA,4242500,3237500,19300,"Weser, below Diemel",Weser,Weser,DE,0.905,0.936,0.933,0.978,1.0,311,640.7,726.0,936.0,1074.9,1208.3,1380.8,1510.1,1639.0,1809.0,0,0.0,0.0,0.0,,,
1943,AELVKARLEBY KRV,4727500,4187500,28575,Dalaelven,Dalaelven,Dal,SE,0.684,0.722,0.886,0.899,1.0,11,529.9,595.5,756.9,863.8,966.4,1099.1,1198.5,1297.6,1428.4,0,0.0,0.0,0.0,,,
1944,EMSFORS BRUK,4712500,3797500,4450,Eman,Eman,Eman,SE,0.714,0.771,0.858,1.096,1.0,1,71.7,87.0,124.8,149.8,173.8,204.8,228.1,251.2,281.8,0,0.0,0.0,0.0,,,
1945,VAENERSBORG - VARGOENS KRV,4457500,3912500,48675,Gota,Gota,Gota,SE,0.566,0.606,1.04,0.823,1.0,1,598.1,726.9,1043.9,1253.7,1455.1,1715.6,1910.9,2105.5,2362.2,0,0.0,0.0,0.0,,,
1946,RAASAKKA (NEAR THE MOUTH),5037500,4767500,6525,Iijoki,Iijoki,Iijoki,FI,,,,,1.0,1,294.7,359.8,520.1,626.2,728.0,859.7,958.5,1056.8,1186.6,0,0.0,0.0,0.0,,,
1949,ANJALA,5232500,4282500,35625,Kymijoki,Kymijoki,Kymijoki,FI,0.512,0.539,0.887,1.117,1.0,11,432.8,467.8,554.1,611.2,666.0,736.9,790.1,843.0,912.9,2,2.0,0.0,1.0,1.0,0.6666666666666666,0.7663551401869159
1950,ANGABAECKS KRV,4542500,3717500,6925,Lagan,Lagan,Lagan,SE,0.799,0.856,1.029,1.137,1.0,1,149.5,170.6,222.4,256.7,289.6,332.2,364.1,395.9,437.8,0,0.0,0.0,0.0,,,
1951,SKALLBOELE KRV,4682500,4382500,11925,Ljungan,Ljungan,Ljungan,SE,0.673,0.698,0.9,0.926,1.0,1,233.5,299.5,462.1,569.7,672.9,806.5,906.7,1006.4,1138.0,0,0.0,0.0,0.0,,,
1952,LJUSNE STROEMMAR KRV,4697500,4257500,20075,Ljusnan,Ljusnan,Ljusnan,SE,0.77,0.781,0.956,0.945,1.0,1,486.9,583.1,819.7,976.4,1126.7,1321.2,1467.0,1612.2,1803.9,0,0.0,0.0,0.0,,,
1954,OEVRE STOCKHOLM,4777500,4052500,23250,Maelaren,Maelaren,Arbogaan,SE,0.715,0.799,0.846,0.869,1.0,1,279.0,337.8,482.4,578.1,669.9,788.8,877.8,966.6,1083.6,0,0.0,0.0,0.0,,,
1955,MERISKOSKI (NEAR THE MOUTH),5057500,4732500,24400,Oulujoki,Oulujoki,Oulujoki,FI,,,,,1.0,1,693.0,805.5,1082.5,1265.8,1441.8,1669.4,1840.1,2010.1,2234.3,0,0.0,0.0,0.0,,,
1956,SIKFORS KRV,4837500,4757500,10900,Pitealven,Pitealven,Pitealven,SE,0.865,0.899,0.972,0.915,1.0,1,417.2,474.3,615.0,708.1,797.4,913.0,999.6,1086.0,1199.8,0,0.0,0.0,0.0,,,
1958,UMEAE,4832500,4557500,26950,Umeaelven,Umeaelven,Umealven,SE,0.808,0.811,0.97,0.987,1.0,1,958.6,1054.8,1291.7,1448.6,1599.1,1793.8,1939.7,2085.1,2277.0,1,1.0,0.0,1.0,1.0,0.5,0.6212121212121212
1960,CORROFIN,3082500,3537500,575,Clare,Clare,Corrib,IE,0.853,0.878,0.92,0.981,2.0,2,69.7,78.3,99.5,113.6,127.1,144.5,157.6,170.7,187.9,0,0.0,0.0,0.0,,,
1961,DECIN,4617500,3087500,51100,"Elbe, below Ohre",Elbe,Elbe,CZ,0.747,0.855,0.848,1.141,1.0,9111,1035.7,1398.3,2290.8,2881.8,3448.6,4182.3,4732.1,5279.9,6002.6,0,0.0,0.0,0.0,,,
1962,ZELEZNY BROD,4697500,3072500,800,Jizera,Jizera,Elbe,CZ,0.571,0.647,0.797,1.133,2.0,14111,141.1,170.4,242.3,289.9,335.5,394.7,439.0,483.1,541.3,0,0.0,0.0,0.0,,,
1963,MORAVICANY,4832500,2977500,2300,Morava,Morava,Danube,CZ,0.578,0.627,0.812,1.061,,183511,81.1,104.3,161.4,199.3,235.6,282.5,317.8,352.8,399.1,0,0.0,0.0,0.0,,,
1964,TEPLICE,4882500,2962500,1250,Morava,Becva,Danube,CZ,0.854,0.887,0.916,1.039,,183411,138.2,179.5,281.2,348.5,413.0,496.6,559.2,621.6,703.9,0,0.0,0.0,0.0,,,
1965,GLAN,4682500,3947500,12425,Motala Stroem,Motala Stroem,Motala Stroem,SE,0.699,0.757,0.833,1.058,1.0,1,139.0,159.3,209.3,242.5,274.2,315.3,346.1,376.8,417.3,1,0.0,1.0,0.0,0.0,,0.0
1966,KUKKOLANKOSKI OEVRE,4957500,4827500,39975,Torne,Torneaelven,Torne,SE,0.849,0.9,0.951,0.898,1.0,1,1367.9,1554.1,2012.5,2316.0,2607.1,2983.9,3266.3,3547.6,3918.8,0,0.0,0.0,0.0,,,
1967,SCHAERDING,4572500,2822500,26050,Inn,Inn,Danube,AT,0.934,0.935,0.997,0.989,,201111,2160.3,2478.9,3262.8,3781.8,4279.6,4924.0,5406.9,5888.0,6522.8,1,0.0,1.0,0.0,0.0,,0.0
1968,SPIELFELD,4747500,2642500,9625,Drava,Mur,Danube,AT,0.926,0.928,1.0,1.015,,142111,527.4,623.1,858.6,1014.5,1164.0,1357.6,1502.7,1647.2,1837.9,0,0.0,0.0,0.0,,,
1969,FRIESACH,4727500,2692500,6825,Drava,Mur,Danube,AT,0.91,0.912,0.996,1.018,,142311,372.0,447.5,633.3,756.4,874.4,1027.2,1141.6,1255.7,1406.2,0,0.0,0.0,0.0,,,
1970,TRIER UP,4077500,2962500,23650,Moselle,Moselle,Rhine,DE,0.934,0.953,1.021,0.958,,4131,1391.9,1604.9,2129.1,2476.2,2809.1,3240.0,3562.9,3884.6,4309.1,1,1.0,0.0,0.0,1.0,1.0,1.0
1971,RETHEM,4282500,3297500,15500,Aller,Aller,Weser,DE,0.872,0.875,1.022,0.982,2.0,211,305.1,368.7,525.1,628.7,728.1,856.7,953.1,1049.2,1175.9,0,0.0,0.0,0.0,,,
1972,LETZTER HELLER,4307500,3137500,5500,Werra,Werra,Weser,DE,0.914,0.916,0.982,1.0,2.0,811,217.4,261.0,368.3,439.4,507.5,595.8,661.9,727.7,814.6,0,0.0,0.0,0.0,,,
1973,VERSEN,4137500,3292500,8425,Ems,Ems,Ems,DE,0.909,0.939,1.022,0.936,1.0,1,298.0,345.4,462.1,539.3,613.4,709.3,781.2,852.8,947.2,0,0.0,0.0,0.0,,,
1974,BERLIN MUEHLENDAMM OP,4577500,3262500,6900,Havel,Spree,Elbe,DE,,,,,3.0,2211,74.9,105.9,182.3,232.8,281.3,344.1,391.1,437.9,499.8,0,0.0,0.0,0.0,,,
1975,BAD LIEBENWERDA,4557500,3157500,3125,Schwarze Elster,Schwarze Elster,Elbe,DE,0.553,0.589,0.859,1.102,2.0,8111,49.4,63.9,99.7,123.4,146.1,175.5,197.5,219.5,248.4,0,0.0,0.0,0.0,,,
1976,KEMPTEN,4347500,2732500,950,Iller,Iller,Danube,DE,0.916,0.93,0.964,1.029,,212411,268.6,314.3,426.8,501.3,572.8,665.2,734.5,803.6,894.6,1,0.0,1.0,0.0,0.0,,0.0
1977,MEGEN DORP,4017500,3197500,29000,Meuse,Meuse,Rhine,NL,0.905,0.923,1.051,1.025,,2311,1397.9,1608.8,2128.1,2471.8,2801.6,3228.4,3548.3,3866.9,4287.4,1,1.0,0.0,0.0,1.0,1.0,1.0
1978,BRYDEKIRK,3472500,3627500,950,R. Annan,Annan,Annan,UK,0.889,0.891,1.014,0.982,1.0,1,239.2,275.6,365.2,424.5,481.4,555.1,610.3,665.3,737.8,1,1.0,0.0,0.0,1.0,1.0,1.0
1979,Caton,3492500,3512500,1000,Lune,Lune,Lune,UK,,,,,1.0,1,287.1,359.9,538.9,657.5,771.2,918.4,1028.7,1138.6,1283.6,0,0.0,0.0,0.0,,,
1980,DOVIKFOSS,4317500,4087500,16100,Begna,Dramselv,Drammen,NO,0.758,0.763,0.956,1.022,1.0,11,601.6,687.3,898.0,1037.5,1171.3,1344.5,1474.3,1603.6,1774.2,0,0.0,0.0,0.0,,,
1981,LANGNES,4387500,4052500,40525,"Glomma, below Lagen",Glomma,Glomma,NO,0.769,0.865,0.834,1.087,1.0,111,1554.6,1802.3,2412.0,2815.6,3202.8,3703.9,4079.5,4453.7,4947.3,0,0.0,0.0,0.0,,,
1982,KISTA,4842500,5237500,6250,Altaelva,Altaelva,Altaelva,NO,0.637,0.788,0.934,0.713,1.0,1,289.2,321.8,402.0,455.1,506.0,571.9,621.3,670.5,735.5,2,1.0,1.0,0.0,0.5,1.0,0.7192982456140351
1983,LAKE INARI OUTLET,5012500,5177500,5475,Paatsjoki,Paatsjoki,Paatsjoki,FI,,,,,1.0,3,167.9,190.1,244.6,280.7,315.4,360.2,393.8,427.3,471.4,0,0.0,0.0,0.0,,,
1984,HARJAVALTA,4967500,4302500,26300,Kokemaenjoki,Kokemaenjoki,Kokem,FI,0.699,0.744,0.853,1.058,1.0,1,430.8,483.4,613.0,698.9,781.2,887.7,967.5,1047.1,1152.0,0,0.0,0.0,0.0,,,
1985,LAKE LENTUA OUTLET,5262500,4702500,2125,Oulujoki,Oulujoki,Oulujoki,FI,0.646,0.65,0.98,1.049,2.0,2,72.0,81.8,106.0,122.0,137.4,157.3,172.3,187.1,206.7,1,0.0,1.0,0.0,0.0,,0.0
1987,KULDIGA,5047500,3822500,8250,Venta,Venta,Venta,LV,0.73,0.75,0.934,0.922,1.0,1,316.9,359.8,465.3,535.1,602.1,688.8,753.8,818.6,904.0,1,1.0,0.0,0.0,1.0,1.0,1.0
1988,VALMIERA,5237500,3922500,6325,Gauja,Gauja,Gauja,LV,0.887,0.894,0.967,1.021,1.0,1,184.1,216.8,297.4,350.7,401.9,468.1,517.8,567.2,632.5,0,0.0,0.0,0.0,,,
1989,MEZOTNE,5187500,3787500,9525,Lielupe,Lielupe,Lielupe,LV,0.853,0.866,1.038,0.955,1.0,1,307.8,368.3,517.3,615.9,710.5,833.0,924.8,1016.2,1136.8,0,0.0,0.0,0.0,,,
1990,UKMERGE,5252500,3662500,5950,Neris,Sventoji,Nemunas,LT,0.824,0.837,1.061,0.972,3.0,221,137.8,167.3,239.9,288.0,334.1,393.8,438.5,483.1,541.9,2,0.0,2.0,0.0,0.0,,0.0
1991,L'Erdre [Totale] à Nantes [Saint Felix],3452500,2752500,950,Erdre,L'Erdre,Loire,FR,0.842,0.858,0.938,1.027,,1211,60.8,73.1,103.2,123.2,142.3,167.1,185.7,204.2,228.6,1,1.0,0.0,0.0,1.0,1.0,1.0
1992,La Sevre Nantaise [Totale] à Nantes [Pont-Rousseau],3452500,2737500,2375,La Sevre,La Sevre Nantaise,Loire,FR,0.856,0.872,0.943,0.967,,1411,201.8,237.8,326.4,385.0,441.2,514.0,568.6,623.0,694.7,1,1.0,0.0,0.0,1.0,1.0,1.0
1993,Hracholusky Mze,4552500,2967500,1650,Vltava,Uhlava,Elbe,CZ,0.539,0.64,0.741,1.126,4.0,12241,15.0,25.5,51.2,68.2,84.5,105.7,121.5,137.3,158.2,2,2.0,0.0,1.0,1.0,0.6666666666666666,0.7663551401869159
1995,PAPPILANKOSKI,4942500,4287500,1350,Kokemaenjoki-Archipelago Sea-Bothnian Sea,Eurajoki,Eurajoki,FI,0.711,0.77,0.832,1.044,1.0,1,24.6,28.3,37.4,43.5,49.3,56.8,62.5,68.1,75.5,0,0.0,0.0,0.0,,,
1996,KEPPO,4952500,4537500,4050,Lapuanjoki,Lapuanjoki,Lapuanjoki,FI,0.793,0.798,0.993,1.043,1.0,1,149.9,176.5,242.2,285.7,327.4,381.4,421.8,462.1,515.3,0,0.0,0.0,0.0,,,
