station_id,name,X,Y,area,subcatchment,river,catchment,country,strahler,pfafstetter
568,Louny I.,4587500.0,3032500.0,5100.0,Ohre,Ohre,Elbe,CZ,2.0,10111
10,Plau OP,4467500.0,3377500.0,1250.0,Elbe,Muritz-Elde,Elbe,DE,2.0,1141
2927,L Herault a Agde [Bassin Rond],3792500.0,2267500.0,2650.0,Herault,Herault,Herault,FR,1.0,1
2034,ORADEA,5217500.0,2732500.0,2400.0,Tisa,Crisul Repede,Danube,RO,,124431
212,Werfen,4562500.0,2707500.0,3050.0,Inn,Salzach,Danube,AT,,202311
173,Federaun,4612500.0,2612500.0,1300.0,Drava,Gail,Danube,AT,,143411
3224,La Lanterne à Fleurey-lès-Faverney,4027500.0,2742500.0,1000.0,Saone,Lanterne,Rhone,FR,3.0,674
338,Murgenthal,4157500.0,2687500.0,9950.0,Aare,Aare,Rhine,CH,,12511
2953,Le Cele a Orniac [Les Amis du Cele],3662500.0,2417500.0,1225.0,Lot,Cele,Garonne,FR,3.0,221
1206,Hallbosjön,4697500.0,3992500.0,2325.0,Nykopingsan,Vrenaan,Nykopingsan,SE,1.0,1
693,Pocsaj,5212500.0,2757500.0,3450.0,Tisa,Barcau,Danube,HU,,124421
1554,Staines,3592500.0,3197500.0,8300.0,Thames,Thames,Thames,UK,1.0,53
1077,Polmak nye,5002500.0,5307500.0,13850.0,Tana,Tana,Tana,NO,1.0,1
1535,New Jumbles Rock,3507500.0,3482500.0,1025.0,Ribble,Ribble,Ribble,UK,1.0,1
1041,Blaker,4387500.0,4097500.0,38650.0,"Glomma, below Lagen",Glomma,Glomma,NO,1.0,131
1356,Chooz,3942500.0,3012500.0,10225.0,Meuse,Meuse,Rhine,BE,,2731
539,ŚCINAWA,4767500.0,3157500.0,29650.0,"Oder, below Kaczawa",Oder,Oder,PL,1.0,7311
484,Rosenheim o.d. Mangfallmündung,4482500.0,2747500.0,10225.0,Inn,Inn,Danube,DE,,203311
1366,Craigforth,3457500.0,3757500.0,1175.0,Forth,Forth,Forth,UK,1.0,1
351,Mellingen,4192500.0,2697500.0,3425.0,Aare,Reuss,Rhine,CH,,12411
1961,DECIN,4617500.0,3087500.0,51100.0,"Elbe, below Ohre",Elbe,Elbe,CZ,1.0,9111
567,Karlovy Vary,4527500.0,3017500.0,2925.0,Ohre,Ohre,Elbe,CZ,2.0,10111
2901,NYBRO,4622500.0,4262500.0,2300.0,Ljusnan,Voxnan,Ljusnan,SE,2.0,2
1436,Fridão,2822500.0,2207500.0,2575.0,Tamega,Tamega,Douro,PT,2.0,2111
1943,AELVKARLEBY KRV,4727500.0,4187500.0,28575.0,Dalaelven,Dalaelven,Dal,SE,1.0,11
782,Alba Iulia,5367500.0,2647500.0,17975.0,Tisa,Mures,Danube,RO,,122311
1986,JYLHAMA (VAALA),5127500.0,4702500.0,21725.0,Oulujoki,Oulujoki,Oulujoki,FI,1.0,1
4484,Backa Palanka,5057500.0,2502500.0,255800.0,Danube,Danube,Danube,RS,,131111
3176,Le Cher à Selles-sur-Cher,3692500.0,2717500.0,9275.0,Cher,Cher,Loire,FR,,6311
2587,YENA,5212500.0,5082500.0,1850.0,Yena,YENA,Yena,RU,1.0,1
2890,TORSEBRO KRV [POWERSTATION] ON HELGE A,4577500.0,3672500.0,3600.0,Helge,Helge,Helge,SE,1.0,1
3284,Kjáfoss,2877500.0,4952500.0,1750.0,Hvi­ta,Hvi­ta,Hvita,IS,1.0,1
3271,Above Árbugsár,3077500.0,5002500.0,1125.0,Fnjoska,Fnjoska,Fnjcsk,IS,1.0,1
2669,PEREYASLAV-KHMELNYTSKYY,5832500.0,3217500.0,7700.0,Trubezh,Trubezh,Dnieper,UA,2.0,361
2734,Moravicany Morava,4827500.0,2977500.0,2275.0,Morava,Morava,Danube,CZ,,183511
2910,VILLAFRANCA PELLICE,4122500.0,2412500.0,1000.0,Po,Pellice,Po,IT,,9611
2691,VLADIKAVKAZ (ORDZHONIKIDZE),7042500.0,2857500.0,1500.0,Terek,Terek,Terek,RU,1.0,31
1337,Verhne Synyovydne,5307500.0,2977500.0,2425.0,Stryi,Stryi,Dniester,UA,2.0,61
71,Kriebstein UP,4532500.0,3112500.0,1800.0,Mulde,Zschopau,Elbe,DE,4.0,6221
1908,La Vienne à Lussac-Les-Chateaux,3607500.0,2627500.0,5625.0,Vienne,Vienne,Loire,FR,,4511
4321,E.A. 93 Macastre,3387500.0,1872500.0,1025.0,Magro,Magro,Jucar,ES,2.0,21
1903,L'Isle à Abzac,3527500.0,2487500.0,3750.0,Isle,Isle,Dordogne,FR,2.0,2
2952,L Eyre a Salles,3457500.0,2447500.0,1825.0,Eyre,Eyre,Eyre,FR,1.0,1
5206,Rivilla en Badajoz,2852500.0,1917500.0,48875.0,Guadiana,Rivilla,Guadiana,ES,2.0,341
164,Lavamünd Ort,4692500.0,2627500.0,11100.0,Drava,Drava,Danube,AT,,143171
700,Szolnok,5092500.0,2727500.0,72325.0,Tisa,Tisza,Danube,HU,,125111
1198,Ersbo,4477500.0,4247500.0,1075.0,Vasterdal,Goralven,Dal,SE,3.0,22
3351,"Vuoksi, Tainionkoski",5322500.0,4367500.0,60600.0,Vuoksi,Vuoksi,Neva,FI,1.0,11
1696,Mursko Sredisce,4802500.0,2622500.0,10900.0,Drava,Mur,Danube,HR,,142131
428,San Secondo,4342500.0,2422500.0,1450.0,Taro,Taro,Po,IT,,3611
3166,La Sioule à Saint-Pourçain-sur-Sioule,3802500.0,2602500.0,2475.0,Allier,Sioule,Loire,FR,,8211
261,Bogojevo,5032500.0,2532500.0,253300.0,Danube,Danube,Danube,RS,,131111
2274,NEAR HATSERIM,6677500.0,1292500.0,1275.0,Besor,BE'ER SHEVA,Besor,IL,2.0,2
290,Humenné,5192500.0,2937500.0,1275.0,Tisa,Laborec,Danube,SK,,128223
203,Zeltweg,4677500.0,2687500.0,3000.0,Drava,Mur,Danube,AT,,142511
2895,EDSVALLA KRV,4502500.0,4037500.0,4150.0,Norsa,Norsalven,Gota,SE,2.0,8
3210,L'Aveyron à Montauban [Loubéjac],3627500.0,2372500.0,5300.0,Tarn,Aveyron,Garonne,FR,3.0,421
1353,Novograd-Volynskyi,5557500.0,3202500.0,7525.0,Pripyat,Sluch,Dnieper,UA,4.0,642
974,Cartama,3017500.0,1642500.0,2875.0,Guadalhorce,Guadalhorce,Guadalhorce,ES,1.0,1
2213,KOWANOWKO,4782500.0,3307500.0,2250.0,Warta,Welna,Oder,PL,3.0,2521
96,Ptuj,4767500.0,2612500.0,13750.0,Drava,Drava,Danube,SI,,143151
466,Fürstenfeldbruck,4412500.0,2782500.0,1350.0,Isar,Amper,Danube,DE,,211212
2180,KLEMPENOW,4537500.0,3407500.0,1225.0,Peene,TOLLENSE,Peene,DE,1.0,1
2795,Tajo En Trillo,3262500.0,2042500.0,3200.0,Tagus,Tagus,Tagus,ES,1.0,911
1410,Ballyduff,3092500.0,3382500.0,2325.0,Munster Blackwater,Munster Blackwater,Blackwater,IE,1.0,1
1993,Hracholusky Mze,4552500.0,2967500.0,1650.0,Vltava,Uhlava,Elbe,CZ,4.0,12241
2503,PALU,6867500.0,2242500.0,25375.0,Euphrates,MURAT NEHRI,Tigris & Euphrates,TR,2.0,12
1842,RADOMYŚL,5157500.0,3132500.0,16775.0,San,San,Vistula,PL,2.0,4111
1186,Benamariel 2,3047500.0,2272500.0,4125.0,Esla,Esla,Douro,ES,1.0,14911
1980,DOVIKFOSS,4317500.0,4087500.0,16100.0,Begna,Dramselv,Drammen,NO,1.0,11
366,"Geneve, Bout Du Monde",4027500.0,2572500.0,1925.0,"Rhone, headwaters",Arve,Rhone,CH,2.0,941
1021,Salzburg-Nonntal,4547500.0,2747500.0,4675.0,Inn,Salzach,Danube,AT,,202311
2619,SUMSKIY POSAD,5527500.0,4792500.0,2050.0,"Teno-, Naatamo- and Paatsjoki (Finnish part)",SUMA (TRIB. WHITE SEA),Suma,RU,1.0,1
1040,Svartfossberget,4767500.0,5192500.0,1950.0,Reisaelva,Reisaelva,Reisaelva,NO,1.0,1
139,Onnelansuvanto,4972500.0,5282500.0,10650.0,Tana,Tana,Tana,FI,1.0,3
2823,Asti,4187500.0,2417500.0,4475.0,Tanaro,Tanaro,Po,IT,,8311
85,Boehlen 1,4487500.0,3132500.0,1400.0,Saale,Pleisse,Elbe,DE,4.0,4221
465,Eichstätt,4407500.0,2862500.0,1425.0,Altmuhl,Altmuhl,Danube,DE,,211811
4016,Bahcallek,5112500.0,2152500.0,14100.0,Drin,Drin,Drin,AL,1.0,3
3008,Garcia de Sola,3007500.0,1917500.0,25875.0,Guadiana,Guadiana,Guadiana,ES,1.0,1111
13,Bernburg UP,4442500.0,3187500.0,19700.0,Saale,Saale,Elbe,DE,2.0,4111
2481,TUNCBILEK (KUECUEKILET),5982500.0,2052500.0,1700.0,Kocacay,ORHANELI CAYI,Kocacay,TR,3.0,2
3196,Le Loir à Flée [Port-Gautier],3607500.0,2777500.0,6575.0,Maine,Loir,Loire,FR,,2421
133,Valajaskoski,5017500.0,4897500.0,49325.0,"Kemijoki, below Ounasjoki",Kemijoki,Kemijoki,FI,1.0,11
976,Guadajoz_Va,3022500.0,1762500.0,2450.0,Guadajoz,Guadajoz,Guadalquivir,ES,2.0,611
4306,Alarcon,3277500.0,1912500.0,2975.0,Jucar,Jucar,Jucar,ES,1.0,93
42,Kalkofen (Neu),4172500.0,3027500.0,5275.0,Lahn,Lahn,Rhine,DE,,5211
2805,ANGERMANAELVEN,4687500.0,4472500.0,31000.0,Angermanelven,Sollefteae Krv,Angermanalven,SE,1.0,1
662,Bekessztandras duzzaszto f.,5112500.0,2697500.0,26300.0,Tisa,Harmas-Koros,Danube,HU,,124111
1722,Kobelyaky,6052500.0,3187500.0,13200.0,Vorskla,Vorskla,Dnieper,UA,2.0,181
3279,Grímsstaðir,3137500.0,4947500.0,5850.0,Bakkahlaup,Jokulsa A Fjollum,Jkuls Fjllum,IS,1.0,1
3220,Le Gave d'Oloron à Oloron-Sainte-Marie [Pont SNCF],3457500.0,2292500.0,1300.0,Les Gaves Runis,Gave d'Oloron,Adour,FR,2.0,23
1904,La Dordogne à Cenac-Et-Saint-Julien [Cenac],3627500.0,2452500.0,8625.0,"Dordogne, headwaters",Dordogne,Dordogne,FR,1.0,5
553,PIŁA,4772500.0,3362500.0,4725.0,Warta,Gwda,Oder,PL,4.0,2241
1629,Terebuty,5527500.0,3517500.0,6200.0,Berezina,Svisloch,Dnieper,BY,3.0,922
1496,North Muskham,3602500.0,3382500.0,8275.0,Trent,Trent,Trent,UK,1.0,3
1821,KRYŁÓW,5307500.0,3157500.0,7150.0,Narew,Bug,Vistula,PL,3.0,2419
2988,Fuensanta,3257500.0,1787500.0,1875.0,Segura,Segura,Segura,ES,1.0,1
2827,Isola S.Antonio,4227500.0,2437500.0,25575.0,Po,Po,Po,IT,,7111
3087,Sortida d'Embassament de Sau (Vilanova de Sau),3697500.0,2127500.0,1800.0,Ter,Ter,Ter,ES,1.0,1
1334,Zalishyky,5467500.0,2962500.0,24725.0,"Dniester, below Stryi",Dniester,Dniester,UA,1.0,51
2757,Boboshevo,5392500.0,2212500.0,4300.0,Strimonas,Strimonas,Strimonas,BG,1.0,5
2710,Marino Pole,5432500.0,2132500.0,10225.0,Strimonas,Struma,Strimonas,BG,1.0,1
903,Marienthal,4482500.0,2902500.0,2675.0,Regen,Regen,Danube,DE,,211411
4324,Arenos,3417500.0,1952500.0,1450.0,Mijares,Mijares,Mijares,ES,1.0,3
652,Ebro En Alagon,3397500.0,2147500.0,30400.0,Ebro,Ebro,Ebro,ES,1.0,9111
52,Kehl-Kronenhof,4157500.0,2832500.0,39525.0,Rhine,Rhine,Rhine,DE,,11711
673,Gyulavari duzzaszto f.,5182500.0,2682500.0,4400.0,Tisa,Crisul Alb,Danube,HU,,124711
1178,Palencia,3127500.0,2227500.0,2275.0,Pisuerga,Carrion,Douro,ES,3.0,18411
876,Günzburg u. d. Günzmündung,4342500.0,2817500.0,9550.0,Danube,Danube,Danube,DE,,212311
4307,Alcala Jucar,3332500.0,1862500.0,10650.0,Jucar,Jucar,Jucar,ES,1.0,71
5175,Guadalmez en Guadalmez,3022500.0,1862500.0,2825.0,Zujar,Guadalmez,Guadiana,ES,3.0,1021
1627,Borisov,5512500.0,3612500.0,5425.0,Berezina,Berezina,Dnieper,BY,2.0,923
802,Lugoj,5247500.0,2582500.0,2800.0,Tamis,Timis,Danube,RO,,92511
1653,Këpuz,5187500.0,2217500.0,2350.0,White Drin,White Drin,Drin,XK,2.0,4
3272,Forsæludalur,2957500.0,4987500.0,2100.0,Vatnsdalsa,Vatnsdalsa,Vatnsdals,IS,1.0,1
1973,VERSEN,4137500.0,3292500.0,8425.0,Ems,Ems,Ems,DE,1.0,1
677,Jasztelek,5072500.0,2752500.0,4200.0,Tisa,Zagyva,Danube,HU,,125211
3107,La Moselle à Uckange,4042500.0,2917500.0,10700.0,Moselle,Moselle,Rhine,FR,,4511
1998,TOLPANKOSKI (PYHANKOSKI),5007500.0,4662500.0,3650.0,Pyhtjoki,Tolpankoski,Pyhtjoki,FI,1.0,1
1403,Royal Oak,3187500.0,3427500.0,2425.0,Barrow,Barrow,Barrow,IE,1.0,5
2774,Wels,4637500.0,2797500.0,3775.0,Traun,Traun,Danube,AT,,191811
35,Kleinheubach,4262500.0,2957500.0,21550.0,Main,Main,Rhine,DE,,8511
1869,WARSZAWA-NADWILANÓWKA ŚL,5077500.0,3292500.0,84700.0,"Vistula, below Pilica",Vistula,Vistula,PL,1.0,3111
3002,Buendia,3237500.0,2017500.0,3950.0,Tagus,Tagus,Tagus,ES,1.0,911
141,Kettujoki,4992500.0,5172500.0,2250.0,Paatsjoki,Kettujoki,Paatsjoki,FI,2.0,4
3192,L'Huisne à Montfort-le-Gesnois [La Pécardière],3607500.0,2817500.0,1925.0,Maine,Huisne,Loire,FR,,2441
5203,Zapatón en Villar del Rey,2867500.0,1942500.0,1075.0,Gevora,Zapaton,Guadiana,ES,2.0,421
2693,LUCHEK,7297500.0,2817500.0,1450.0,Caspian sea coastal catchments and small basins,KARA-SAMUR,Kara,RU,1.0,1
2266,TRIM,3217500.0,3512500.0,1350.0,Boyne,Boyne,Boyne,IE,1.0,3
701,Tiszabecs,5272500.0,2857500.0,9000.0,Tisa,Tisza,Danube,HU,,129311
2924,Le Lay a Mareuil-sur-Lay-Dissais,3462500.0,2667500.0,1325.0,Lay,Lay,Lay,FR,1.0,1
1839,PYZDRY,4847500.0,3257500.0,15475.0,Warta,Warta,Oder,PL,2.0,2711
3006,Contreras,3332500.0,1897500.0,3425.0,Cabriel,Cabriel,Jucar,ES,2.0,61
149,Sorsele2,4667500.0,4737500.0,6175.0,Vindel,Vindel,Umealven,SE,2.0,2
906,Landshut Birket,4472500.0,2822500.0,7900.0,Isar,Isar,Danube,DE,,211211
1714,Ivankiv,5702500.0,3282500.0,12700.0,Teteriv,Teteriv,Dnieper,UA,2.0,521
2913,La Vire a Montmartin-en-Graignes,3512500.0,2972500.0,1175.0,Vire,Vire,Vire,FR,1.0,1
1811,BIAŁOŚLIWIE,4802500.0,3357500.0,6300.0,Warta,Notec,Oder,PL,3.0,2251
863,Donji Miholjac C.S.,4952500.0,2552500.0,37725.0,Drava,Drava,Danube,HR,,141111
4114,Velino a Terria,4552500.0,2152500.0,2925.0,Nera,Velino,Tiber,IT,3.0,421
2969,Brodarci,4752500.0,2517500.0,2325.0,Sava,Kupa,Danube,HR,,108511
894,Haunstetten,4392500.0,2797500.0,2700.0,Lech,Lech,Danube,DE,,212013
2186,S.SAMUELE DI CAFIERO,4837500.0,2042500.0,2800.0,Ofanto,OFANTO,Ofanto,IT,1.0,1
1362,Ballathie,3497500.0,3782500.0,4550.0,Tay,Tay,Tay,UK,1.0,3
2899,BJoRNA KRV,4747500.0,4522500.0,3050.0,Gidealven,Gide,Gidealven,SE,1.0,1
2744,BECHET,5437500.0,2397500.0,601148.0,Danube,Danube,Danube,BG,,71511
3178,Le Cher à Tours,3617500.0,2737500.0,13650.0,Cher,Cher,Loire,FR,,6111
2447,Teston,3652500.0,3172500.0,1325.0,Medway,MEDWAY,Medway,UK,1.0,1
2887,Livojoki Hanhikoski,5102500.0,4807500.0,2150.0,Iijoki,Livojoki,Iijoki,FI,2.0,2
2921,La Sarthe a Neuville-sur-Sarthe [Montreuil],3592500.0,2822500.0,2700.0,Maine,Sarthe,Loire,FR,,2451
605,Segre En Seros,3522500.0,2092500.0,12900.0,Segre,Segre,Ebro,ES,2.0,2311
4492,Mataruska Banja,5177500.0,2347500.0,7875.0,Velika Morava,Ibar,Danube,RS,,82211
2346,Buttercrambe,3612500.0,3492500.0,1625.0,Ouse,Derwent,Ouse,UK,2.0,2
2252,WOLFE TONE BRIDGE,3067500.0,3522500.0,3225.0,Corrib,Corrib,Corrib,IE,1.0,1
3147,L'Aisne à Givry,3922500.0,2947500.0,3075.0,Oise,Aisne,Seine,FR,2.0,441
2878,Kuolimo-luusua,5267500.0,4367500.0,1050.0,Neva,Saimaa,Neva,FI,2.0,12
5224,Membre Pont,3957500.0,2987500.0,1250.0,Meuse,Smois,Rhine,BE,,2762
4182,Tevere a Porta Portese,4527500.0,2087500.0,17300.0,"Tiber, below Aniene",TIber,Tiber,IT,1.0,111
780,Salard,5227500.0,2752500.0,1675.0,Tisa,Barcau,Danube,RO,,124421
639,Alhama En Cintruenigo,3337500.0,2182500.0,1100.0,Alhama,Alhama,Ebro,ES,2.0,9811
2637,STOWBTSY (STOLBTSY),5427500.0,3497500.0,2925.0,"Nemunas, headwaters",Nemunas,Nemunas,BY,1.0,531
5209,Guadiana en Villanueva,2952500.0,1912500.0,35125.0,Guadiana,Guadiana,Guadiana,ES,1.0,911
2170,GREVEN,4157500.0,3222500.0,2925.0,Ems,Ems,Ems,DE,1.0,1
704,Tiszaroff,5107500.0,2752500.0,65625.0,Tisa,Tisza,Danube,HU,,125311
337,Brugg,4182500.0,2707500.0,11550.0,Aare,Aare,Rhine,CH,,12511
4457,Trzciniec,5002500.0,3362500.0,1975.0,Narew,Wkra,Vistula,PL,3.0,2121
4388,Rosport,4067500.0,2967500.0,4200.0,Moselle,Sauer,Rhine,LU,,4411
9,Rathenow UP,4472500.0,3287500.0,18875.0,Havel,Havel,Elbe,DE,2.0,2111
3115,Le Loing à Épisy,3777500.0,2827500.0,3550.0,Loing,Loing,Seine,FR,2.0,811
2167,LIEBENAU,4262500.0,3272500.0,20175.0,"Weser, below Diemel",Weser,Weser,DE,1.0,311
2782,Guadiana En AzudDeBadajoz,2852500.0,1922500.0,48525.0,Guadiana,Guadiana,Guadiana,ES,1.0,351
617,Segre A/Abajo E.Oliana,3597500.0,2147500.0,2675.0,Segre,Segre,Ebro,ES,2.0,2711
570,Svinov,4912500.0,2997500.0,1525.0,"Oder, headwaters",Oder,Oder,CZ,1.0,9711
1942,PORTA,4242500.0,3237500.0,19300.0,"Weser, below Diemel",Weser,Weser,DE,1.0,311
814,Bekes duzzaszto a.,5167500.0,2692500.0,10150.0,Tisa,Koros,Danube,HU,,124511
4459,Piwonice,4882500.0,3207500.0,2775.0,Warta,Prosna,Oder,PL,3.0,2631
1351,Derazhne,5442500.0,3202500.0,9150.0,Pripyat,Horyn,Dnieper,UA,4.0,644
773,KĘPA POLSKA,4992500.0,3307500.0,168025.0,"Vistula, below Narew",Vistula,Vistula,PL,1.0,1511
2560,"BASEL, SCHIFFLAENDE",4137500.0,2722500.0,36275.0,Rhine,Rhine,Rhine,CH,,11711
4128,Aniene a Lunghezza,4542500.0,2097500.0,1125.0,Aniene,Aniene,Tiber,IT,2.0,211
1526,Bath Ultrasonic,3462500.0,3212500.0,1625.0,Avon (Bristol),Avon (Bristol),Avon,UK,1.0,1
671,Gyoma,5142500.0,2707500.0,19800.0,Tisa,Harmas-Koros,Danube,HU,,124311
1030,"Vækkava, Iesjokka",4907500.0,5207500.0,2075.0,Tana,Lesjokka,Tana,NO,2.0,6
2142,WIEN-NUSSDORF,4792500.0,2812500.0,101825.0,Danube,Danube,Danube,AT,,191111
1895,BRATISLAVA,4852500.0,2807500.0,131325.0,Danube,Mosoni-Duna,Danube,SK,,175111
1950,ANGABAECKS KRV,4542500.0,3717500.0,6925.0,Lagan,Lagan,Lagan,SE,1.0,1
2828,CASTIGLIONE TORINESE,4147500.0,2447500.0,7575.0,Po,Po,Po,IT,,9511
132,"Ounasjoki, Marraskoski",4997500.0,4932500.0,12900.0,Ounasjoki,Ounasjoki,Kemijoki,FI,2.0,21
4119,Tevere a Ponte del Grillo,4537500.0,2112500.0,15275.0,"Tiber, below Nera",Tiber,Tiber,IT,1.0,311
1946,RAASAKKA (NEAR THE MOUTH),5037500.0,4767500.0,6525.0,Iijoki,Iijoki,Iijoki,FI,1.0,1
825,Eppegem,3927500.0,3107500.0,1150.0,Scheldt,Zenne,Scheldt,BE,,22
2931,L Ill a Strasbourg [Chasseur Froid La Robertsau],4152500.0,2832500.0,4600.0,Ill,Ill,Rhine,FR,,11411
3125,L'Aube à Arcis-sur-Aube,3887500.0,2842500.0,3575.0,"Seine, headwaters",Aube,Seine,FR,2.0,1121
832,Raska,5182500.0,2307500.0,6275.0,Velika Morava,Ibar,Danube,RS,,82211
2592,PECHENGA (PETSAMO),5142500.0,5287500.0,1650.0,Pechenga,Pechenga,Pechenga,RU,1.0,1
1433,Escalhão,2902500.0,2147500.0,2550.0,Agueda,Agueda,Douro,PT,2.0,10111
4522,Velemeric,4762500.0,2492500.0,1550.0,Sava,Korana,Danube,HR,,108421
2271,SKOPJE,5262500.0,2172500.0,4650.0,"Vardar (Axios), above Bregalnica",VARDAR,Vardar,MK,1.0,1
1985,LAKE LENTUA OUTLET,5262500.0,4702500.0,2125.0,Oulujoki,Oulujoki,Oulujoki,FI,2.0,2
2985,Sil San Esteban,2877500.0,2312500.0,7200.0,Sil,Sil,Minho,ES,2.0,211
1617,Steshitsy,5437500.0,3632500.0,1225.0,Neris,Neris,Nemunas,BY,2.0,271
4126,Aniene a Ponte Mammolo,4532500.0,2092500.0,1450.0,Aniene,Aniene,Tiber,IT,2.0,211
776,Satu Mare,5277500.0,2827500.0,14925.0,Tisa,Somes,Danube,RO,,129211
5196,Guadiana en Montijo,2897500.0,1912500.0,42800.0,Guadiana,Guadiana,Guadiana,ES,1.0,551
2914,Le Therain a Maysel,3767500.0,2932500.0,1200.0,Oise,Therain,Seine,FR,3.0,421
1348,Mlynok,5427500.0,3287500.0,11200.0,Pripyat,Styr,Dnieper,UA,3.0,661
2494,BESKONAK,6192500.0,1822500.0,1950.0,Eastern Mediterranean coastal catchments and smal*,KOEPRUE,Koeprue,TR,1.0,1
545,DZIAŁOSZYN,4937500.0,3147500.0,4050.0,Warta,Warta,Oder,PL,2.0,2931
2026,KYSUCKE NOVE MESTO,4957500.0,2947500.0,1050.0,Vah,Kysuca,Danube,SK,,163201
2711,Strumeshnitza,5412500.0,2127500.0,1650.0,Strimonas,Strumeshnitza,Strimonas,BG,2.0,2
270,Menen,3832500.0,3097500.0,3050.0,Scheldt,Leie,Scheldt,BE,,61
2160,ROTENBURG,4302500.0,3097500.0,2550.0,Fulda,Fulda,Weser,DE,2.0,631
1484,Evesham,3507500.0,3287500.0,2275.0,Avon,Avon,Severn,UK,2.0,2
461,Burghausen,4527500.0,2782500.0,6650.0,Inn,Salzach,Danube,DE,,202111
1536,Great Corby,3502500.0,3602500.0,1450.0,Eden,Eden,Eden,UK,1.0,1
1941,HANN.-MUENDEN,4297500.0,3147500.0,12575.0,Weser,Weser,Weser,DE,1.0,511
2787,Carignano,4137500.0,2417500.0,3825.0,Po,Po,Po,IT,,9511
1183,Las Vencías,3157500.0,2147500.0,1125.0,Duraton,Duraton,Douro,ES,2.0,19211
3018,Almendra,2957500.0,2167500.0,7100.0,Tormes,Tormes,Douro,ES,2.0,12111
550,Dabie,4922500.0,3257500.0,1825.0,Warta,Ner,Oder,PL,3.0,2721
2268,RADECE,4722500.0,2562500.0,7100.0,Sava,Sava,Danube,SI,,109171
2421,Theale,3552500.0,3202500.0,1125.0,Kennet,Kennet,Thames,UK,2.0,81
2166,KARLSHAFEN,4282500.0,3172500.0,14975.0,"Weser, below Diemel",Weser,Weser,DE,1.0,311
1916,La Loire [Totale] à Nantes [Saint Felix],3457500.0,2747500.0,112300.0,Loire,Loire,Loire,FR,,1511
1350,Ozenin,5487500.0,3167500.0,5850.0,Pripyat,Horyn,Dnieper,UA,4.0,644
102,Jesenice na Dolenjskem,4767500.0,2542500.0,10675.0,Sava,Sava,Danube,SI,,109131
3010,Cijara,3027500.0,1932500.0,24825.0,Guadiana,Guadiana,Guadiana,ES,1.0,1111
4471,Torroella de Montgrí,3747500.0,2132500.0,3100.0,Ter,Ter,Ter,ES,1.0,1
286,Vlkyňa,5077500.0,2852500.0,1325.0,Tisa,Rimava,Danube,SK,,126241
625,Guadalope En Caspe,3482500.0,2067500.0,3850.0,Guadalope,Guadalope,Ebro,ES,2.0,3211
2379,ROXTON,3612500.0,3277500.0,1650.0,Great Ouse,Bedford Ouse,Great Ouse,UK,1.0,5
228,Bezdan,5002500.0,2577500.0,209100.0,Danube,Danube,Danube,RS,,151111
2208,KURD,4957500.0,2627500.0,2125.0,Sio,Kapos,Danube,HU,,152211
2810,Ega En Estella,3337500.0,2252500.0,1000.0,Ega,Ega,Ebro,ES,2.0,12111
1955,MERISKOSKI (NEAR THE MOUTH),5057500.0,4732500.0,24400.0,Oulujoki,Oulujoki,Oulujoki,FI,1.0,1
2670,NOVOGOROZHENOYE,5977500.0,2962500.0,6575.0,Bug,Inhul,Bug,UA,2.0,2
1402,Scarawalsh,3207500.0,3402500.0,1000.0,Slaney,Slaney,Slaney,IE,1.0,1
1321,Mukacheve,5257500.0,2897500.0,1350.0,Tisa,Latorica,Danube,UA,,128231
2958,Le Doubs a Rochefort-sur-Nenon,3982500.0,2672500.0,5325.0,Saone,Doubs,Rhone,FR,3.0,643
361,Andelfingen,4227500.0,2722500.0,1750.0,Thur,Thur,Rhine,CH,,14111
369,Branson,4097500.0,2562500.0,3725.0,"Rhone, headwaters",Rhone,Rhone,CH,1.0,951
1994,Lhota Radbuza,4562500.0,2957500.0,1275.0,Vltava,Uhlava,Elbe,CZ,4.0,12261
2497,YAKAPINAR (MISIS),6572500.0,1922500.0,11275.0,Ceyhan,CEYHAN NEHRI,Ceyhan,TR,,1
2825,Alessandria,4212500.0,2417500.0,2700.0,Tanaro,Bormida,Po,IT,,8211
5211,Guadiana en Talavera,2872500.0,1917500.0,44950.0,Guadiana,Guadiana,Guadiana,ES,1.0,531
2996,Burguillo,3097500.0,2042500.0,1075.0,Alberche,Alberche,Tagus,ES,2.0,721
1636,Dobrush,5747500.0,3467500.0,9900.0,Sozh,Iput,Dnieper,BY,3.0,821
3197,Le Loir à Durtal,3552500.0,2782500.0,8100.0,Maine,Loir,Loire,FR,,2421
317,Rosten,4292500.0,4302500.0,1825.0,Lagen,Lagen,Glomma,NO,2.0,251
3225,La Saône à Ray-sur-Saône,4012500.0,2727500.0,3775.0,Saone,Saone,Rhone,FR,2.0,673
1716,K-Shevchenkivs'kyy,5842500.0,3142500.0,10300.0,Ros,Ros,Dnieper,UA,2.0,341
3352,Oulunkylä,5147500.0,4212500.0,1850.0,Vantaa,Vantaa,Vantaa,FI,1.0,1
3161,La Loire à Nevers,3802500.0,2677500.0,18275.0,Loire,Loire,Loire,FR,,9111
4257,Soteska,4712500.0,2532500.0,1075.0,Sava,Krka,Danube,SI,,109161
844,Drenje Brdovecko,4762500.0,2542500.0,10575.0,Sava,Sava,Danube,HR,,109131
879,Neuburg,4402500.0,2847500.0,20125.0,Danube,Danube,Danube,DE,,211911
